doc_id,sent_id,sentence,token_count,char_count,rating,topic,topic_prob
1491,1,"Trotz leeren Wartezimmers war die Wartezeit lang und wurde mit diversen Routine-Tests überbrückt, die mir für meinen akuten Fall überflüssig vorkamen.",21,150,5.0,31,1.0
254,1,Werden uns am die Ärztekammer wenden.,6,37,5.0,-1,0.010311158349084115
2942,7,Thorben Müller in jedem Fall weiter und habe das auch schon mehrfach getan!,13,75,1.0,-1,0.08563505187836128
5571,2,Alles ist easy u halb so schlimm.,7,33,5.0,-1,0.0856627434379407
7096,1,Frag mich bis heute ob sie mein Geld wollte oder mir und meinen Zähnen helfen wollte ??,17,87,5.0,-1,0.13427892123058394
5760,0,War heute trotz der schlechten Bewertungen auch mal dort und wollte mich davon überzeugen.,14,90,6.0,-1,0.010106468295754479
5729,3,"Mein neuer Zahnarzt hat den Zahn wieder aufgebohrt und entdeckt, dass Herr Pohl den Karies nicht richtig entfernt hatte, weshalb der Karies sich fast bis zum Nerv durchgefressen hatte.",29,184,4.0,-1,0.07406588889443791
2014,0,"Schon als Kind war ich grippalen Infekten permanent ausgeliefert, meine Haut durch Akne geschädigt, viele Jahre kämpfe ich gegen eine Hypothereose mit einem Hashimoto an - mit starkem Haarausfall, ständige HNO - Infekte, Erschöpfungszustände, Zahnfleischentzündungen, Kältegefühl und Gefühlsstörungen.",38,301,1.0,-1,0.1898077351702158
6062,3,Die Kosten dieser Therapie werden natürlich von der Krankenkasse nicht übernommen.,11,82,5.0,-1,0.031822927109738476
1740,3,"Nach 40 Minuten wurde ich bereits aufgerufen, aber ich hätte mir die Zeit auch schenken können.",16,95,5.0,15,1.0
2424,4,Ausserdem müssten die auch mal die Praxis richtig putzen.....,9,61,6.0,-1,0.010572977071447689
5260,5,Auch die Zahnarzthelferinnen sind sehr kompetent und freundlich.,8,64,1.0,3,0.20290155970844592
3306,11,"Da mein Eisprung kurz bevor stand, konnte die Blutuntersuchung nicht mehr rechtzeitig nachgeholt werden.",14,104,4.0,4,0.4180057609689248
3130,3,"Ich fühlte mich nicht nur hilflos und sehr enttäuscht, zumal ich seit fast 20 Jahren Patientin in dieser Praxis bin - meines Erachtens war dies eine unterlassene Hilfeleistung.",28,176,6.0,-1,0.14241692152921887
5392,4,Leider keinen professionellen Eindruck hinterlassen.,5,52,5.0,-1,0.061931959589851766
79,8,"Der zweite Besuch war ebensowenig zufriedenstellend, mir wurde für ein Medikament eine viel zu schwache Dosierung verordnet.",17,124,5.0,-1,0.048225718145982456
4319,0,Nusret Sahin ist der schlechteste Arzt der mich jemals behandelt hat.,11,69,6.0,-1,0.0126220217456376
2325,4,Sie könne da nichts machen.,5,27,6.0,-1,0.14055249797419953
1369,2,"Im übrigen kein freundlicher Empfang, die Damen unterhielten sich lieber untereinander, bevor sie mich zur Kenntnis nahmen!",17,123,4.0,-1,0.042822046541272384
789,3,So könnte ich schon am dritten Tag aus der Klinik entlassen werden.,12,67,1.0,13,0.09038487074385758
2742,0,Weil es zu voll war wurde ich fiebrig und stark hustend nicht aufgenommen und auf den nächsten Tag vertröstet.,19,110,5.0,-1,0.054396183984012456
376,7,"Also Leute, keine Angst, ran an die OP, meine Augen sind jetzt viel schöner, ich kann besser sehen und ich kann das Team um Prof.",25,129,1.0,-1,0.13412612658856946
3597,0,Vortestgeräte im Flur es ist keine desinfektion erfolgt weder davor noch nach der Behandlung.,14,93,5.0,-1,0.04358270022377697
1609,2,Die Besprechung der Ergebnisse war sehr oberflächlich.,7,54,5.0,10,1.0
1736,0,"Nun kurz meine Erfahrung: wenn man nichts hat ist alles ok, allerdings wendet sich das Blatt, wenn man etwas hat.",20,113,5.0,-1,0.04932571213755888
1670,0,Ich war mit meinem Sohn bei Dr.,7,31,1.0,1,1.0
3170,0,Ich habe in dem letzten Jahr mit Dr.,8,36,1.0,1,0.6235333460078097
1733,2,"Besprechung endete mit seiner Feststellung, er habe jetzt noch zu tun.",11,70,4.0,-1,0.09611584755051793
4560,1,"Die Diagnose sollte man selbst mitbringen und dann vortragen, was man braucht.",12,78,5.0,-1,0.02469474845525686
5362,4,"Sie schafft es, dass eine Arzthelferin nach der anderen kurz vor einem Burnout steht und wunder sich noch warum.",19,112,6.0,-1,0.04051865082772105
1028,6,Nur bei der Urlaubsvertretung steht dann auch schon mal an der Eingangstür ein Urlaubshinweis mit Verweis auf Dr.,18,113,2.0,-1,0.035993329420012
7518,10,Man merkt dass man zeitlich während der Behandlung nicht unter Druck gesetzt wird.,13,82,1.0,20,1.0
1265,3,"Gaber macht auf mich einen sehr kompetenten, vertrauenswürdigen Eindruck.",9,73,1.0,-1,0.04279599785629086
1604,4,Ein professionelles Verhalten sieht anders aus.,6,47,6.0,10,0.07298194848573895
3364,3,Meistens reden sie nur russisch.,5,32,6.0,-1,0.03629732654829516
752,1,Gute Informationen mit mir verständlichen Ausführungen.,6,55,2.0,-1,0.006347463357990731
4649,0,"ich bin doch sehr enttäuscht, wollt nur meine ausgestellte Verordnung die ich bei der Physio noch nicht eingelöst hatte verlängern lassen, aber nein da wird gleich ein neuer Termin fällig, natürlich wieder mit Wartezeit was für eine Berufstätige nicht wirklich einfach ist.",42,273,3.0,-1,0.11290448472515953
7114,3,"Auf andere Hautprobleme, die ich ansprach, ging sie überhaupt nicht ein, geschweige denn, dass sie sich die Mühe machte, die betroffenen Hautstellen zu untersuchen.",24,164,5.0,-1,0.1768659720711112
6979,0,"Sehr freundliche und gleichzeitig nicht überfreundliche Mitarbeiter (was ich als angenehm empfinde). es hat mir gefallen, dass mir am Behandlungstag selbst noch die Möglichkeit angeboten wurde, auf eine Narkose zu verzichten und ggf.",33,233,2.0,-1,0.014372058710343999
3811,4,Das ist ein no Go.,5,18,4.0,25,0.12048515096712456
7785,0,Privatpatient zu sein hat nicht nur Vorteile.,7,45,2.0,1,0.7122044163145745
4108,4,Da aber im Kreis Düren u.,6,25,5.0,-1,0.010006966422203936
7936,6,"Manch einer mag seine Art mögen, ich aber nicht.",9,48,4.0,-1,0.06437352166564851
5228,2,"Eine furchtbar missgelaunte ,unfreundliche Vorzimmerdame-- das Letzte! ""Wir nehmen keine neuen"" Habe ich mir das nach 42 Jahren Diabetes und 44 Arbeitsjahren verdient?",23,167,6.0,-1,0.03878087574921906
4563,1,Der Fokus liegt eindeutig auf dem Verkauf von privat zu zahlenden Leistungen.,12,77,6.0,-1,0.036691648277998784
2490,10,"Eine Ultraschalluntersuchung kostet bei ihr 39€, da dies leider keine Kassenleistung (mehr?) ist.",13,97,4.0,-1,0.027524237104321215
1872,2,"Absolut lächerlich das sich so etwas Praxis nennen darf und dort Patienten ""behandelt"" werden.",14,94,6.0,-1,0.07365908762788592
2797,0,Gute Behandlung durch den Arzt und das Personal.,8,48,1.0,3,0.32403684323464815
1651,2,Ein Arzt mit sehr viel Menschlichkeit und Vertrauen,8,51,1.0,30,0.07023592592927433
3313,4,Daher nur noch Note 3 statt 1.,7,30,3.0,-1,0.027799945674270004
4963,3,Habe mich gut aufgehoben gefühlt.,5,33,1.0,5,0.24579620655820136
1933,0,Ich fühle mich soweit sehr gut betreut durch Frau Dr.,10,53,1.0,5,0.298981513354025
6812,0,Auch wenn die Damen vom Empfang etwas hektisch und unorientiert wirken.,11,71,1.0,6,0.24854712704397397
3117,11,Warum reicht nicht eine Maschine die sagt: Ab dem Wert benötigen sie zusätzlich ein Ergänzungsmittel....,15,104,6.0,-1,0.025338258276772836
4323,10,Kann ich im Problemfall nicht empfehlen.,6,40,5.0,9,0.05692148243052355
1642,1,"Lütten, worin für eine Studienteilnahme für Arthrosepatienten geworben wurde.",9,77,5.0,4,0.18600476719057465
4569,0,Geschmackvolle Einrichtung und hochmodernes Equipment!,5,54,1.0,-1,0.024714449822941416
3595,3,"Ich muss wohl oder übel eine längere Wartezeit in kauf nehmen, dafür dann aber eben bei einem Arzt, der seine Patienten ernst nimmt und vielleicht auch mal eine kurze Anamnese macht.",31,182,6.0,20,0.15804881335351872
4302,3,Einfache Fragwn zur Impfung konnten nicht beantwortet werden.,8,61,5.0,17,0.1888672279754685
1091,2,2 Wochen sind seitdem vergangen und musste in der Zeit ins Krankenhaus und dort fragte man mich ob ich denn zum Arzt gegangen sei.,24,130,4.0,-1,0.07713272173721321
2519,10,"Dazu musste ich als Kassenpatient feststellen, dass bei mir immer mehr Schnickschnack und andere Behandlungen gemacht worden sind als nur die notwendigen, die ich gebraucht hätte.",26,179,2.0,-1,0.05966392316036715
4949,4,"Währenddessen: Dass sie dann spritzt hat sie nicht gesagt, das dürfte ich fühlen.",13,81,6.0,-1,0.058677967005785765
2342,3,Bisher habe ich immer schnell Termine bekommen und musste nie lange warten.,12,75,1.0,-1,0.08685412825416904
6885,1,Bei ihm fühlt man sich gut als Frau aufgehoben.,9,47,2.0,5,0.16445608077803386
3430,0,"Ich habe Antibiotika für einen Monat genommen, ohne sie zu benötigen!",11,69,6.0,-1,0.013791942324306326
2838,1,"Es wurde deutlich, daß er IGEL-Leistungen verkaufen wollte.",8,59,5.0,-1,0.10958439452980274
5086,0,"- nach 5h Wartezeit war ich endlich dran - meine Beschwerden wurden herabgewertet, getreu dem Motto ""Warum sind Sie eigentlich hier?"" obwohl ich mit einer Überweisung meines Allgemeinarztes kam - die Tests, die eigentlich hätten stattfinden sollen, wurde aus Zeitgründen trotz dauerhafter Schmerzen um 2 Wochen verschoben Fazit: nie wieder!",50,340,6.0,-1,0.04781072908394218
3416,5,Mir wurden diverse zusätzliche Untersuchungen angeboten die ich selbst zahlen sollte.,11,85,4.0,-1,0.011205536239975257
28,3,Darüber hinaus herrscht in dieser Praxis eine sehr unprofessionelle Informationspolitik.,10,88,5.0,-1,0.0367609099835974
1042,1,Es wurde sich bei der Untersuchung sehr viel Zeit genommen.,10,59,1.0,2,0.529585378530439
2368,3,"Er ist arrogant,wortkarg - hält keinen Augenkontakt beim reden (dreht einem den Rücken zu).",14,91,6.0,-1,0.014903497487721056
263,4,"Ihre guten Bewertungen mit der Note 1,0 (!) schreibt sie sich wahrscheinlich selbst.",13,84,5.0,-1,0.018957679618471807
802,0,"Fundierte, schnelle progessionelle Ärztin mit klaren Aussagen.",7,62,2.0,-1,0.011675219496682368
4481,8,Und fuer jede von diesen habe ich mich durchsetzen muessen!,10,59,4.0,-1,0.03517848179335246
1106,1,Ein großer überkronter Backenzahn muß raus.,6,43,1.0,-1,0.030052924786988972
2004,5,Halbe Sachen gibt es bei ihm nicht.,7,35,1.0,-1,0.02213785690904121
6165,6,"Die Schwester die das aufgenommen hatte, musste lachen.",8,55,6.0,28,0.22486601080010987
6408,0,Ich habe noch nie in meinem Leben eine Bewertung geschrieben.,10,61,5.0,22,1.0
6189,6,"Katzen, Hund und Meerschweinchen"" Frau Blaschke: ""Na, da haben wir es!",11,70,6.0,-1,0.015585991658872447
7503,2,Dies stimmt aber nach Rücksprache mit der Krankenkasse nicht.,9,61,5.0,-1,0.20494376789367028
2686,0,"Mit Termin war die Wartezeit kurz, die Behandlung durch den Arzt verlief den Erwartungen entsprechend sehr gut.",17,111,1.0,-1,0.04274423476870941
710,3,"Er fängt an zu untersuchen, es klopft, er wird unterbrochen.",10,60,5.0,0,0.209244345888803
4421,0,Ich bin seit 2014 bei Frau Häußler in Behandlung und fühle mich unglaublich wohl bei Ihr.,16,89,1.0,27,0.19931349970136544
7088,2,Und ich betone nochmal das Wartezimmer war LEER.,8,48,3.0,-1,0.08588896309159205
3423,0,"Es wurde mir auch eine Impfung empfohlen, von der ich nach nachträglicher Recherche herausgefunden habe, dass sie eigentlich nicht nötig gewesen wäre, worüber ich auch nicht aufgeklärt wurde...",28,193,4.0,-1,0.056247853317964086
7059,0,Marx und dem gesamten Team zu großem Dank verpflichtet.,9,55,1.0,24,0.14945955201914238
535,9,"Da ich mich wie auf einem türkischen Basar gefüllt habe, bin ich daraufhin zu einem HNO-Arzt in Kelkheim gegangen.",19,114,4.0,-1,0.0719770181907694
6969,2,"Im Wartezimmer wurde ich Zeuge, wie die Angestellten sich über Patienten am Telefon lustig gemacht haben.",16,105,6.0,-1,0.03622310694417985
573,0,"Merkes hat sich schon Zeit für meinen 3 Monate alten Sohn genommen,auch die Untersuchung war OK aber die Fragen die wir als Eltern haben werden angehört aber nicht beantwortet oder nur sehr pampig beantwortet.",34,209,3.0,-1,0.12346021747457385
2532,6,"Bezeichnend finde ich, dass mein jetziger Gynäkologe sofort, nachdem ich meine persönliche Situation während der Schwangerschaft äußerte, eine starke psychische Belastung und somit eine Gefährdung depressiv zu werden, vermutete.",29,228,4.0,4,0.36762654130951256
3085,5,Die Spritzen waren herausgeworfenes Geld und mein Leiden wurde nur schlimmer.,11,77,5.0,-1,0.08534308471128887
4219,4,"Andrea Hund-Tasan ist nett, aber nimmt ihre Patientinnen nicht ernst.",10,69,3.0,2,0.09986355013777805
1000,1,"Er hat mir nacheinander verschiedene Nasensprays mit Cortison empfohlen , auch die tägliche Nasenspülung nutzt nichts.",16,118,6.0,4,0.08482371548044093
2463,2,"Die Pickel haben mich nicht weiter gestört, aber wg der Rötung bin ich zu Frau Dr.",16,82,4.0,-1,0.05360024452055181
7652,2,"Da sagte die Schwester welche das Telefon bedient das ich wenn ich Probleme mit dem ohr habe, das ich zum Ohren Arzt muss.",23,122,6.0,0,0.33619766273180995
669,8,"Dadurch wusste ich natürlich auch nicht, wie weit sie ist bzw. was mich noch erwartet.",15,86,5.0,-1,0.03372648328239425
5885,2,"Herr Styra hat oder nimmt sich leider nicht die Zeit, seinen Patienten gut zuzuhören.",14,85,3.0,2,0.3616449393375654
3215,3,"Dennoch wird hier davon ausgegangen, dass „das völlig normal“ sei.",10,66,5.0,-1,0.04239786955966643
2417,2,"Herr Hinterkausen ist recht nett, aber helfen konnte er mir leider nicht wirklich.",13,82,4.0,-1,0.009363547619299532
797,3,Das einzige worauf Patienten achten sollten ist das Thema Abrechnung.,10,69,2.0,-1,0.008155284093254226
5940,1,"Ich war in einer großen Notlage und bekam, obwohl ich noch nie in dieser Praxis war, am selben Tag noch einen Termin.",22,117,1.0,-1,0.03421375157910667
1543,15,Es bleibt wieder nur ein kurzer Telefontermin zur weiteren Klärung.,10,67,3.0,-1,0.11849398578157751
6427,2,"Kompetent auf jeden Fall, aber sie ist recht ""zerstreut"", kann sich wenig bis kaum an Krankheitsgeschichten, Patienten und ihre Behandlungen erinnern.",21,150,3.0,-1,0.09815858962223283
2434,1,Sehr offenkundiges Desintresse an Krankheitsgeschichte.,5,55,6.0,-1,0.027745338285131718
3859,4,"Ich habe einen Bürojob, der sich ohne rechte Hand nun wirklich schwer verrichten lässt.",14,87,6.0,-1,0.04284274242538523
2000,4,"Was ich nicht so mag ist das er die Visite so schnell wie möglich hinter sich zu bringen möchte, dabei wäre etwas mehr Zeit schön. .",26,132,2.0,-1,0.09504097855568165
934,9,In der Not habe ich diese in Anspruch genommen.,9,47,5.0,-1,0.07201897190520738
6922,3,Die Ursache wurde gefunden und kann nun behandelt werden.,9,57,2.0,-1,0.04741461593405895
1512,0,Frau Schache wirkte zunächst kompetent und untersuchte gründlich.,8,65,4.0,-1,0.042063937781941
6696,5,Zusätzlich hat sich eine unschöne Wulst über der Augenbraue gebildet.,10,69,4.0,-1,0.11257483663488463
7629,4,Auch spontane Anrufen waren sofort wahrgenommen und direkt adressiert.,9,70,1.0,-1,0.07793223364170501
5311,0,"Arzt nimmt sich kaum Zeit, quasi Fließbandarbeit, Privatversicherte werden ""abgezogen"".",10,87,5.0,36,1.0
1862,2,"Ein großes, großes Problem hatten wir mit der Zuverlässigkeit: für unsere Behandlung war es essentiell, zu bestimmten Zeitpunkten bestimmte Untersuchungen durchzuführen.",21,169,4.0,-1,0.07439888206086728
1406,5,"Einen Tag später sollte ich wegen der Blutwerte anrufen. ""Sind nicht da"", bekam ich als Antwort.",16,96,6.0,-1,0.13244157585011263
3009,0,"Die guten Bewertungen hier kann ich nicht nachvollziehen, ich bin vor einem Dreivierteljahr wegen Schwindelbeschwerden in diese Praxis.",18,135,4.0,-1,0.05743711450689382
5390,0,"Leider muss ich den meisten meiner Vorredner voll und ganz Recht geben - unfreundlich, keine Zeit und kein Interesse für seine Patienten.",22,137,6.0,-1,0.03549547501930392
4440,0,"Ich war Patient bei dieser Ärztin und sie beendete die Behandlung, mit der Begründung nun sei alles wieder gut.",19,111,6.0,-1,0.05192791198918839
120,2,"Wenn man nicht darauf angewiesen wäre, würde man nicht zu ihr gehen.",12,68,5.0,15,0.10772801881136752
7245,5,"Wer selber wenig Zeit hat und einen schnellen Behandlungserfolg wünscht, ist dort genau richtig.",14,96,2.0,-1,0.01435092116235378
4010,1,Rusch in der Praxisklinik Bergedorf zeitversetzt 2 Knieprothesen einsetzen lassen.,10,82,1.0,-1,0.3387065301255445
934,5,Heute bin ich zum ersten Mal aufgrund starker Schmerzen ohne Termin in der Praxis erschienen.,15,93,5.0,-1,0.33511358160315313
5334,3,"Und dann musste ich dem Doktor erst noch beibringen was ich habe und was man da machen kann und nun will mir die Internetseite sagen dass es dort eine ""Psychosomatische Grundversorgung"" gibt?",32,191,5.0,0,0.45866612156839887
5496,1,"Beim erneuten Besuch, schaffte er es nicht mal mich anzusehen oder sich mein Problem anzuhören und bekam die Antwort, ich solle zahnpasta rauf machen?????",24,154,6.0,0,0.2197201506697768
4897,1,Stec überwiesen bezüglich der Entfernung meiner Weisheitszähne.,7,63,1.0,-1,0.1883745241462882
5996,2,"Jegliches Nachfragen nach zusätzlichen/weiteren Diagnose- und Therapiemöglichkeiten wurden pampig abgeschmert und mir wurde jedesmal gesagt, daß ich unheilbar Krank bin und daran sterben werde.",24,193,5.0,4,0.138695548589168
6144,1,"Mit Nachfragen muss man jedoch schnell sein, sonst ist er schwupps weg.",12,71,4.0,-1,0.04158569887988589
2853,4,"Alles in allem eine Praxis, die nicht weiterempfehlen kann, da jeder Termin ein Horror ist.",15,91,6.0,-1,0.09326152733207478
232,12,Schließlich sind wir 23 Uhr ohne eine Lösung nach Hause gefahren.,11,65,2.0,-1,0.10096044019189024
4354,2,"Leider - denn jeder andere ""erwachsenen"" Orthopäde hätte uns vermutlich besser betreut, oder zumindest besser mit uns kommuniziert.",18,131,6.0,-1,0.03535501501610336
3087,2,"Praktisch ist bei ""Die Hamburger Orthopäden"" das es drei Praxen innerhalb Hamburg gibt und diese gut vernetzt sind.",18,115,2.0,-1,0.08035851248994152
1817,10,"Anfangs fällt das nicht auf, da die Kinder nicht reden können.",11,62,5.0,-1,0.06261508859696742
807,9,"Den wollte man mir gerne geben, aber erst in acht Wochen.",11,57,5.0,-1,0.03392675197228446
7480,3,"Bei meinem letzten Termin, auf den ich immerhin auch gut 6 Wochen gewartet habe, wurde ich jedoch im wahrsten Sinne des Wortes im Stehen abgefertigt.",25,149,3.0,-1,0.07034158013365086
2974,2,Das ich schon über Jahre nicht mehr rauche interessiert ihn nicht.,11,66,5.0,1,0.8391516742413105
3391,0,Gutes Zeitmanagement = keine Wartezeit.,5,39,2.0,7,0.23211785565346482
1387,5,"Ich hatte eine Knorpelabnutzung hinter der Kniescheibe und das einzige Angebot, das Herr Schreiner mir machte, waren Hyaluron-Spritzen.",18,135,5.0,4,0.1767352631449349
